Order_Number,State_Code,Customer_Name,Order_Date,Status,Product,Category,Brand,Cost,Sales,Quantity,Total_Cost,Total_Sales,Assigned Supervisor,Profit
144098.0,WB,Ajay Sharma,07/09/2022,Order,"19"" LED Display",Monitor,Dell,9500.0,12350.0,4.0,38000.0,49400.0,Roshan Kumar,11400.0
144099.0,TN,Moinuddin Saifi,07/09/2022,Processing,141 TB HDD,HDD,Western Digital,10000.0,13000.0,1.0,10000.0,13000.0,Aarvi Gupta,3000.0
144100.0,TR,Ramkrishna Das Adhikary,07/09/2022,Delivered,651 GB M.2,SSD,Samsung,6500.0,8450.0,1.0,6500.0,8450.0,Vijay Singh,1950.0
144101.0,MH,Ranjeet Mandal,07/09/2022,Shipped,RYZEN 3rd gen. 3639,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Aadil Khan,10200.0
144102.0,CH,Ashwini Adsare,07/09/2022,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,1.0,7000.0,9100.0,Advika Joshi,2100.0
144103.0,DH,Rajesh Variya,07/09/2022,Processing,155 GB DDR4 RAM,Computer Case,Hynix,6550.0,8515.0,2.0,13100.0,17030.0,Ajay Sharma,3930.0
144104.0,DD,Amit Singh,07/09/2022,Delivered,Standard ATX motherboard,Mouse,Gigabyte,7650.0,9945.0,4.0,30600.0,39780.0,Roshan Kumar,9180.0
144105.0,DL,Vinod Mehta,07/09/2022,Shipped,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,3.0,3450.0,4485.0,Aarvi Gupta,1035.0
144106.0,LD,Jignesh Mhatre,07/09/2022,Order,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,1.0,850.0,1105.0,Vijay Singh,255.0
144107.0,PY,Rahul Kashyap,07/09/2022,Processing,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,4.0,2600.0,3380.0,Aadil Khan,780.0
144108.0,AP,Mohammed Abdul Kaleem,07/09/2022,Delivered,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,2.0,15000.0,19500.0,Advika Joshi,4500.0
144109.0,AR,Chandrakant Kasbe,07/09/2022,Shipped,141 TB HDD,HDD,Seagate,10000.0,13000.0,4.0,40000.0,52000.0,Ajay Sharma,12000.0
144110.0,AS,Rohan Kale,07/09/2022,Order,140 TB SSD,SSD,Samsung,10500.0,13650.0,3.0,31500.0,40950.0,Roshan Kumar,9450.0
144111.0,BR,Aniruddha Kekapure,07/09/2022,Processing,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Aarvi Gupta,7650.0
144112.0,CG,Aslam Raza,07/09/2022,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,2.0,14000.0,18200.0,Vijay Singh,4200.0
144113.0,GA,Roshan Zameer,07/09/2022,Shipped,143 GB DDR4 Ram,Computer Case,Hynix,1680.0,2184.0,1.0,1680.0,2184.0,Aadil Khan,504.0
144114.0,GJ,Rakesh Kumar Sharma,07/09/2022,Order,Micro ATX motherboard,Mouse,MSI,6540.0,8502.0,1.0,6540.0,8502.0,Advika Joshi,1962.0
144115.0,HR,Shivanand Sahani,07/09/2022,Processing,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,2.0,5360.0,6968.0,Ajay Sharma,1608.0
144116.0,HP,Kunal Patra,07/09/2022,Delivered,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,2.0,16500.0,21450.0,Roshan Kumar,4950.0
144117.0,JK,Bijendra,07/09/2022,Shipped,147 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,4.0,10600.0,13780.0,Aarvi Gupta,3180.0
144118.0,JH,Kranti Bheke,07/09/2022,Order,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,1.0,12550.0,16315.0,Vijay Singh,3765.0
144119.0,KA,Jagdeep,07/09/2022,Processing,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,2.0,29000.0,37700.0,Aadil Khan,8700.0
144120.0,KL,Adhir Samal,07/09/2022,Delivered,USB Keyboard,Keyboard,Dell,800.0,1040.0,3.0,2400.0,3120.0,Advika Joshi,720.0
144121.0,MP,Dannana Jhammi,07/09/2022,Shipped,Wireless Mouse,Mouse,Samsung,600.0,780.0,4.0,2400.0,3120.0,Ajay Sharma,720.0
144122.0,MH,Vipin Kumar,07/09/2022,Order,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,1.0,10500.0,13650.0,Roshan Kumar,3150.0
144123.0,MN,Ranjeet Kumar,07/09/2022,Processing,141 TB HDD,HDD,Western Digital,6500.0,8450.0,2.0,13000.0,16900.0,Aarvi Gupta,3900.0
144124.0,ML,Sajal Singhal,07/09/2022,Delivered,396 GB SSD,SSD,Samsung,4500.0,5850.0,3.0,13500.0,17550.0,Vijay Singh,4050.0
144125.0,MZ,Akhilesh Kumar,07/09/2022,Shipped,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Aadil Khan,2550.0
144126.0,NL,Suvankar Chakraborty,07/09/2022,Order,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,2.0,25000.0,32500.0,Advika Joshi,7500.0
144127.0,OR,Suvankar Adhikary,07/09/2022,Processing,148 GB DDR4 RAM,NIC,Hynix,3500.0,4550.0,1.0,3500.0,4550.0,Ajay Sharma,1050.0
144128.0,PB,Rahul Kumar Prajapati,07/09/2022,Delivered,BTX motherboard,Printer,Gigabyte,4500.0,5850.0,4.0,18000.0,23400.0,Roshan Kumar,5400.0
144129.0,RJ,Sagar Jeur,07/09/2022,Shipped,143 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,4.0,8400.0,10920.0,Aarvi Gupta,2520.0
144130.0,SK,Rhushikesh Mane,08/09/2022,Order,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,4.0,4600.0,5980.0,Vijay Singh,1380.0
144131.0,TN,Ashish Kumar,09/09/2022,Processing,USB Mouse,Mouse,Samsung,350.0,455.0,4.0,1400.0,1820.0,Aadil Khan,420.0
144132.0,TR,Javed Akhter,10/09/2022,Delivered,"19"" LED Display",Monitor,Dell,9500.0,12350.0,4.0,38000.0,49400.0,Advika Joshi,11400.0
144133.0,UK,Haridas Balraj,10/09/2022,Shipped,142 TB HDD,HDD,Western Digital,10000.0,13000.0,4.0,40000.0,52000.0,Ajay Sharma,12000.0
144134.0,UP,Kundan Kumar,10/09/2022,Order,652 GB M.2,SSD,Samsung,6500.0,8450.0,2.0,13000.0,16900.0,Roshan Kumar,3900.0
144135.0,WB,Atif Siddiqui,10/09/2022,Processing,RYZEN 3rd gen. 3640,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Aarvi Gupta,2550.0
144136.0,TN,Aditya Agarwal,10/09/2022,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,2.0,14000.0,18200.0,Vijay Singh,4200.0
144137.0,TR,Firdoush Jabee,10/09/2022,Shipped,156 GB DDR4 RAM,NIC,Hynix,6550.0,8515.0,1.0,6550.0,8515.0,Aadil Khan,1965.0
144138.0,MH,Jay Prakash Kumar,10/09/2022,Order,Standard ATX motherboard,Printer,Gigabyte,7650.0,9945.0,1.0,7650.0,9945.0,Advika Joshi,2295.0
144139.0,CH,Ashish Pandey,10/09/2022,Processing,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,1.0,1150.0,1495.0,Ajay Sharma,345.0
144140.0,DH,Ajay Sharma,10/09/2022,Delivered,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,4.0,3400.0,4420.0,Roshan Kumar,1020.0
144141.0,DD,Moinuddin Saifi,10/09/2022,Shipped,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,4.0,2600.0,3380.0,Aarvi Gupta,780.0
144142.0,DL,Ramkrishna Das Adhikary,10/09/2022,Order,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,3.0,22500.0,29250.0,Vijay Singh,6750.0
144143.0,LD,Ranjeet Mandal,10/09/2022,Processing,142 TB HDD,HDD,Seagate,10000.0,13000.0,4.0,40000.0,52000.0,Aadil Khan,12000.0
144144.0,PY,Ashwini Adsare,10/09/2022,Delivered,141 TB SSD,SSD,Samsung,10500.0,13650.0,4.0,42000.0,54600.0,Advika Joshi,12600.0
144145.0,AP,Rajesh Variya,10/09/2022,Shipped,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Ajay Sharma,5100.0
144146.0,AR,Amit Singh,10/09/2022,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Roshan Kumar,8400.0
144147.0,AS,Vinod Mehta,10/09/2022,Processing,144 GB DDR4 Ram,NIC,Hynix,1680.0,2184.0,2.0,3360.0,4368.0,Aarvi Gupta,1008.0
144148.0,BR,Jignesh Mhatre,10/09/2022,Delivered,Micro ATX motherboard,Printer,MSI,6540.0,8502.0,3.0,19620.0,25506.0,Vijay Singh,5886.0
144149.0,CG,Rahul Kashyap,10/09/2022,Shipped,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,3.0,8040.0,10452.0,Aadil Khan,2412.0
144150.0,GA,Mohammed Abdul Kaleem,10/09/2022,Order,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,1.0,8250.0,10725.0,Advika Joshi,2475.0
144151.0,GJ,Chandrakant Kasbe,10/09/2022,Processing,148 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,2.0,5300.0,6890.0,Ajay Sharma,1590.0
144152.0,HR,Rohan Kale,10/09/2022,Delivered,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,1.0,12550.0,16315.0,Roshan Kumar,3765.0
144153.0,HP,Aniruddha Kekapure,10/09/2022,Shipped,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,1.0,14500.0,18850.0,Aarvi Gupta,4350.0
144154.0,JK,Aslam Raza,10/09/2022,Order,USB Keyboard,Keyboard,Dell,800.0,1040.0,1.0,800.0,1040.0,Vijay Singh,240.0
144155.0,JH,Roshan Zameer,10/09/2022,Processing,Wireless Mouse,Mouse,Samsung,600.0,780.0,3.0,1800.0,2340.0,Aadil Khan,540.0
144156.0,KA,Rakesh Kumar Sharma,10/09/2022,Delivered,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,3.0,31500.0,40950.0,Advika Joshi,9450.0
144157.0,KL,Shivanand Sahani,10/09/2022,Shipped,142 TB HDD,HDD,Western Digital,6500.0,8450.0,2.0,13000.0,16900.0,Ajay Sharma,3900.0
144158.0,MP,Kunal Patra,10/09/2022,Order,397 GB SSD,SSD,Samsung,4500.0,5850.0,3.0,13500.0,17550.0,Roshan Kumar,4050.0
144159.0,MH,Bijendra,10/09/2022,Processing,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Aarvi Gupta,10200.0
144160.0,MN,Kranti Bheke,10/09/2022,Delivered,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,4.0,50000.0,65000.0,Vijay Singh,15000.0
144161.0,ML,Jagdeep,10/09/2022,Shipped,149 GB DDR4 RAM,RAM,Hynix,3500.0,4550.0,2.0,7000.0,9100.0,Aadil Khan,2100.0
144162.0,MZ,Adhir Samal,10/09/2022,Order,BTX motherboard,Motherboard,Gigabyte,4500.0,5850.0,2.0,9000.0,11700.0,Advika Joshi,2700.0
144163.0,NL,Dannana Jhammi,10/09/2022,Processing,144 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,2.0,4200.0,5460.0,Ajay Sharma,1260.0
144164.0,OR,Vipin Kumar,10/09/2022,Delivered,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,1.0,1150.0,1495.0,Roshan Kumar,345.0
144165.0,PB,Ranjeet Kumar,10/09/2022,Shipped,USB Mouse,Mouse,Samsung,350.0,455.0,2.0,700.0,910.0,Aarvi Gupta,210.0
144166.0,RJ,Sajal Singhal,10/09/2022,Order,"19"" LED Display",Monitor,Dell,9500.0,12350.0,3.0,28500.0,37050.0,Vijay Singh,8550.0
144167.0,SK,Akhilesh Kumar,10/09/2022,Processing,143 TB HDD,HDD,Western Digital,10000.0,13000.0,3.0,30000.0,39000.0,Aadil Khan,9000.0
144168.0,TN,Suvankar Chakraborty,10/09/2022,Delivered,653 GB M.2,SSD,Samsung,6500.0,8450.0,2.0,13000.0,16900.0,Advika Joshi,3900.0
144169.0,TR,Suvankar Adhikary,10/09/2022,Shipped,RYZEN 3rd gen. 3641,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Ajay Sharma,7650.0
144170.0,UK,Rahul Kumar Prajapati,10/09/2022,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,3.0,21000.0,27300.0,Roshan Kumar,6300.0
144171.0,UP,Sagar Jeur,10/09/2022,Processing,157 GB DDR4 RAM,RAM,Hynix,6550.0,8515.0,1.0,6550.0,8515.0,Aarvi Gupta,1965.0
144172.0,WB,Rhushikesh Mane,11/09/2022,Delivered,Standard ATX motherboard,Motherboard,Gigabyte,7650.0,9945.0,4.0,30600.0,39780.0,Vijay Singh,9180.0
144173.0,TN,Ashish Kumar,12/09/2022,Shipped,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,1.0,1150.0,1495.0,Aadil Khan,345.0
144174.0,TR,Javed Akhter,13/09/2022,Order,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,3.0,2550.0,3315.0,Advika Joshi,765.0
144175.0,MH,Haridas Balraj,14/09/2022,Processing,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,1.0,650.0,845.0,Ajay Sharma,195.0
144176.0,CH,Kundan Kumar,15/09/2022,Delivered,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,4.0,30000.0,39000.0,Roshan Kumar,9000.0
144177.0,DH,Atif Siddiqui,16/09/2022,Shipped,143 TB HDD,HDD,Seagate,10000.0,13000.0,1.0,10000.0,13000.0,Aarvi Gupta,3000.0
144178.0,DD,Aditya Agarwal,17/09/2022,Order,142 TB SSD,SSD,Samsung,10500.0,13650.0,4.0,42000.0,54600.0,Vijay Singh,12600.0
144179.0,DL,Firdoush Jabee,18/09/2022,Processing,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Aadil Khan,7650.0
144180.0,LD,Jay Prakash Kumar,19/09/2022,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,2.0,14000.0,18200.0,Advika Joshi,4200.0
144181.0,PY,Ashish Pandey,20/09/2022,Shipped,145 GB DDR4 Ram,RAM,Hynix,1680.0,2184.0,4.0,6720.0,8736.0,Ajay Sharma,2016.0
144182.0,AP,Ajay Sharma,21/09/2022,Order,Micro ATX motherboard,Motherboard,MSI,6540.0,8502.0,1.0,6540.0,8502.0,Roshan Kumar,1962.0
144183.0,AR,Moinuddin Saifi,22/09/2022,Processing,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,2.0,5360.0,6968.0,Aarvi Gupta,1608.0
144184.0,AS,Ramkrishna Das Adhikary,23/09/2022,Delivered,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,4.0,33000.0,42900.0,Vijay Singh,9900.0
144185.0,BR,Ranjeet Mandal,24/09/2022,Shipped,149 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,1.0,2650.0,3445.0,Aadil Khan,795.0
144186.0,CG,Ashwini Adsare,25/09/2022,Order,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,4.0,50200.0,65260.0,Advika Joshi,15060.0
144187.0,GA,Rajesh Variya,26/09/2022,Processing,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,2.0,29000.0,37700.0,Ajay Sharma,8700.0
144188.0,GJ,Amit Singh,27/09/2022,Delivered,USB Keyboard,Keyboard,Dell,800.0,1040.0,2.0,1600.0,2080.0,Roshan Kumar,480.0
144189.0,HR,Vinod Mehta,28/09/2022,Shipped,Wireless Mouse,Mouse,Samsung,600.0,780.0,3.0,1800.0,2340.0,Aarvi Gupta,540.0
144190.0,HP,Jignesh Mhatre,29/09/2022,Order,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,4.0,42000.0,54600.0,Vijay Singh,12600.0
144191.0,JK,Rahul Kashyap,30/09/2022,Processing,143 TB HDD,HDD,Western Digital,6500.0,8450.0,2.0,13000.0,16900.0,Aadil Khan,3900.0
144192.0,JH,Mohammed Abdul Kaleem,01/10/2022,Delivered,398 GB SSD,SSD,Samsung,4500.0,5850.0,2.0,9000.0,11700.0,Advika Joshi,2700.0
144193.0,KA,Chandrakant Kasbe,02/10/2022,Shipped,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Ajay Sharma,2550.0
144194.0,KL,Rohan Kale,03/10/2022,Order,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,4.0,50000.0,65000.0,Roshan Kumar,15000.0
144195.0,MP,Aniruddha Kekapure,04/10/2022,Processing,150 GB DDR4 RAM,Computer Case,Hynix,3500.0,4550.0,4.0,14000.0,18200.0,Aarvi Gupta,4200.0
144196.0,MH,Aslam Raza,05/10/2022,Delivered,BTX motherboard,Mouse,Gigabyte,4500.0,5850.0,3.0,13500.0,17550.0,Vijay Singh,4050.0
144197.0,MN,Roshan Zameer,06/10/2022,Shipped,145 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,4.0,8400.0,10920.0,Aadil Khan,2520.0
144198.0,ML,Rakesh Kumar Sharma,07/10/2022,Order,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,2.0,2300.0,2990.0,Advika Joshi,690.0
144199.0,MZ,Shivanand Sahani,08/10/2022,Processing,USB Mouse,Mouse,Samsung,350.0,455.0,4.0,1400.0,1820.0,Ajay Sharma,420.0
144200.0,NL,Kunal Patra,09/10/2022,Delivered,"19"" LED Display",Monitor,Dell,9500.0,12350.0,2.0,19000.0,24700.0,Roshan Kumar,5700.0
144201.0,OR,Bijendra,10/10/2022,Shipped,144 TB HDD,HDD,Western Digital,10000.0,13000.0,1.0,10000.0,13000.0,Aarvi Gupta,3000.0
144202.0,PB,Kranti Bheke,11/10/2022,Order,654 GB M.2,SSD,Samsung,6500.0,8450.0,1.0,6500.0,8450.0,Vijay Singh,1950.0
144203.0,RJ,Jagdeep,12/10/2022,Processing,RYZEN 3rd gen. 3642,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Aadil Khan,2550.0
144204.0,SK,Adhir Samal,13/10/2022,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,3.0,21000.0,27300.0,Advika Joshi,6300.0
144205.0,TN,Dannana Jhammi,14/10/2022,Shipped,158 GB DDR4 RAM,Computer Case,Hynix,6550.0,8515.0,1.0,6550.0,8515.0,Ajay Sharma,1965.0
144206.0,TR,Vipin Kumar,15/10/2022,Order,Standard ATX motherboard,Mouse,Gigabyte,7650.0,9945.0,1.0,7650.0,9945.0,Roshan Kumar,2295.0
144207.0,UK,Ranjeet Kumar,16/10/2022,Processing,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,2.0,2300.0,2990.0,Aarvi Gupta,690.0
144208.0,UP,Sajal Singhal,17/10/2022,Delivered,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,1.0,850.0,1105.0,Vijay Singh,255.0
144209.0,WB,Akhilesh Kumar,18/10/2022,Shipped,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,3.0,1950.0,2535.0,Aadil Khan,585.0
144210.0,TN,Suvankar Chakraborty,19/10/2022,Order,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,4.0,30000.0,39000.0,Advika Joshi,9000.0
144211.0,TR,Suvankar Adhikary,20/10/2022,Processing,144 TB HDD,HDD,Seagate,10000.0,13000.0,4.0,40000.0,52000.0,Ajay Sharma,12000.0
144212.0,MH,Rahul Kumar Prajapati,21/10/2022,Delivered,143 TB SSD,SSD,Samsung,10500.0,13650.0,4.0,42000.0,54600.0,Roshan Kumar,12600.0
144213.0,CH,Sagar Jeur,22/10/2022,Shipped,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Aarvi Gupta,5100.0
144214.0,DH,Rhushikesh Mane,23/10/2022,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,3.0,21000.0,27300.0,Vijay Singh,6300.0
144215.0,DD,Ashish Kumar,24/10/2022,Processing,146 GB DDR4 Ram,Computer Case,Hynix,1680.0,2184.0,3.0,5040.0,6552.0,Aadil Khan,1512.0
144216.0,DL,Javed Akhter,25/10/2022,Delivered,Micro ATX motherboard,Mouse,MSI,6540.0,8502.0,3.0,19620.0,25506.0,Advika Joshi,5886.0
144217.0,LD,Haridas Balraj,25/10/2022,Shipped,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,3.0,8040.0,10452.0,Ajay Sharma,2412.0
144218.0,PY,Kundan Kumar,25/10/2022,Order,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,2.0,16500.0,21450.0,Roshan Kumar,4950.0
144219.0,AP,Atif Siddiqui,25/10/2022,Processing,150 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,2.0,5300.0,6890.0,Aarvi Gupta,1590.0
144220.0,AR,Aditya Agarwal,25/10/2022,Delivered,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,4.0,50200.0,65260.0,Vijay Singh,15060.0
144221.0,AS,Firdoush Jabee,25/10/2022,Shipped,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,1.0,14500.0,18850.0,Aadil Khan,4350.0
144222.0,BR,Jay Prakash Kumar,25/10/2022,Order,USB Keyboard,Keyboard,Dell,800.0,1040.0,3.0,2400.0,3120.0,Advika Joshi,720.0
144223.0,CG,Ashish Pandey,25/10/2022,Processing,Wireless Mouse,Mouse,Samsung,600.0,780.0,4.0,2400.0,3120.0,Ajay Sharma,720.0
144224.0,GA,Ajay Sharma,26/10/2022,Delivered,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,1.0,10500.0,13650.0,Roshan Kumar,3150.0
144225.0,GJ,Moinuddin Saifi,27/10/2022,Shipped,144 TB HDD,HDD,Western Digital,6500.0,8450.0,2.0,13000.0,16900.0,Aarvi Gupta,3900.0
144226.0,HR,Ramkrishna Das Adhikary,28/10/2022,Order,399 GB SSD,SSD,Samsung,4500.0,5850.0,3.0,13500.0,17550.0,Vijay Singh,4050.0
144227.0,HP,Ranjeet Mandal,29/10/2022,Processing,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Aadil Khan,7650.0
144228.0,JK,Ashwini Adsare,30/10/2022,Delivered,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,3.0,37500.0,48750.0,Advika Joshi,11250.0
144229.0,JH,Rajesh Variya,31/10/2022,Shipped,151 GB DDR4 RAM,NIC,Hynix,3500.0,4550.0,3.0,10500.0,13650.0,Ajay Sharma,3150.0
144230.0,KA,Amit Singh,01/11/2022,Order,BTX motherboard,Printer,Gigabyte,4500.0,5850.0,2.0,9000.0,11700.0,Roshan Kumar,2700.0
144231.0,KL,Vinod Mehta,02/11/2022,Processing,146 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,4.0,8400.0,10920.0,Aarvi Gupta,2520.0
144232.0,MP,Jignesh Mhatre,03/11/2022,Delivered,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,3.0,3450.0,4485.0,Vijay Singh,1035.0
144233.0,MH,Rahul Kashyap,04/11/2022,Shipped,USB Mouse,Mouse,Samsung,350.0,455.0,3.0,1050.0,1365.0,Aadil Khan,315.0
144234.0,MN,Mohammed Abdul Kaleem,05/11/2022,Order,"19"" LED Display",Monitor,Dell,9500.0,12350.0,2.0,19000.0,24700.0,Advika Joshi,5700.0
144235.0,ML,Chandrakant Kasbe,05/11/2022,Processing,145 TB HDD,HDD,Western Digital,10000.0,13000.0,2.0,20000.0,26000.0,Ajay Sharma,6000.0
144236.0,MZ,Rohan Kale,05/11/2022,Delivered,655 GB M.2,SSD,Samsung,6500.0,8450.0,2.0,13000.0,16900.0,Roshan Kumar,3900.0
144237.0,NL,Aniruddha Kekapure,05/11/2022,Shipped,RYZEN 3rd gen. 3643,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Aarvi Gupta,10200.0
144238.0,OR,Aslam Raza,05/11/2022,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Vijay Singh,8400.0
144239.0,PB,Roshan Zameer,05/11/2022,Processing,159 GB DDR4 RAM,NIC,Hynix,6550.0,8515.0,3.0,19650.0,25545.0,Aadil Khan,5895.0
144240.0,RJ,Rakesh Kumar Sharma,05/11/2022,Delivered,Standard ATX motherboard,Printer,Gigabyte,7650.0,9945.0,1.0,7650.0,9945.0,Advika Joshi,2295.0
144241.0,SK,Shivanand Sahani,05/11/2022,Shipped,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,3.0,3450.0,4485.0,Ajay Sharma,1035.0
144242.0,TN,Kunal Patra,05/11/2022,Order,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,3.0,2550.0,3315.0,Roshan Kumar,765.0
144243.0,TR,Bijendra,05/11/2022,Processing,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,3.0,1950.0,2535.0,Aarvi Gupta,585.0
144244.0,UK,Kranti Bheke,05/11/2022,Delivered,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,1.0,7500.0,9750.0,Vijay Singh,2250.0
144245.0,UP,Jagdeep,05/11/2022,Shipped,145 TB HDD,HDD,Seagate,10000.0,13000.0,2.0,20000.0,26000.0,Aadil Khan,6000.0
144246.0,WB,Adhir Samal,05/11/2022,Order,144 TB SSD,SSD,Samsung,10500.0,13650.0,2.0,21000.0,27300.0,Advika Joshi,6300.0
144247.0,TN,Dannana Jhammi,05/11/2022,Processing,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Ajay Sharma,5100.0
144248.0,TR,Vipin Kumar,05/11/2022,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Ajay Sharma,8400.0
144249.0,MH,Ranjeet Kumar,05/11/2022,Shipped,147 GB DDR4 Ram,NIC,Hynix,1680.0,2184.0,4.0,6720.0,8736.0,Roshan Kumar,2016.0
144250.0,CH,Sajal Singhal,05/11/2022,Order,Micro ATX motherboard,Printer,MSI,6540.0,8502.0,3.0,19620.0,25506.0,Aarvi Gupta,5886.0
144251.0,DH,Akhilesh Kumar,05/11/2022,Processing,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,1.0,2680.0,3484.0,Vijay Singh,804.0
144252.0,DD,Suvankar Chakraborty,05/11/2022,Delivered,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,1.0,8250.0,10725.0,Aadil Khan,2475.0
144253.0,DL,Suvankar Adhikary,05/11/2022,Shipped,151 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,2.0,5300.0,6890.0,Advika Joshi,1590.0
144254.0,LD,Rahul Kumar Prajapati,05/11/2022,Order,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,3.0,37650.0,48945.0,Ajay Sharma,11295.0
144255.0,PY,Sagar Jeur,05/11/2022,Processing,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,3.0,43500.0,56550.0,Roshan Kumar,13050.0
144256.0,AP,Rhushikesh Mane,05/11/2022,Delivered,USB Keyboard,Keyboard,Dell,800.0,1040.0,4.0,3200.0,4160.0,Aarvi Gupta,960.0
144257.0,AR,Ashish Kumar,05/11/2022,Shipped,Wireless Mouse,Mouse,Samsung,600.0,780.0,2.0,1200.0,1560.0,Vijay Singh,360.0
